	Longueur d'onde (nm)	Intensité	Numéro	Intensité normalisée	Qualité
801	644.23	1	920	0.05	
802	646.148	10	378	0.5	
803	647.969	2	697	0.1	
804	651.283	300	66	15.0	
805	651.548	1	921	0.05	
806	651.548	1	922	0.05	
807	652.865	200	102	10.0	
808	654.558	4	494	0.2	
809	655.67	4	495	0.2	
810	656.319	15	334	0.75	
811	656.913	5	459	0.25	
812	657.368	30	257	1.5	
813	659.501	800	17	40.0	
814	659.725	300	67	15.0	
815	659.884	80	164	4.0	
816	661.496	10	379	0.5	
817	661.84	50	202	2.5	
818	661.933	3	567	0.15	
819	662.002	200	103	10.0	
820	663.413	6	422	0.3	
821	663.885	2	698	0.1	
822	664.29	1	923	0.05	
823	666.31	2	699	0.1	
824	666.559	2	700	0.1	
825	669.122	1	924	0.05	
826	669.432	400	45	20.0	
827	670.225	80	165	4.0	
828	678.871	100	143	5.0	
829	679.037	80	166	4.0	
830	680.574	1000	13	50.0	
831	691.022	100	144	5.0	
832	699.088	2000	3	100.0	
833	700.396	50	203	2.5	
834	701.706	80	167	4.0	
835	705.257	3	568	0.15	
836	707.243	4	496	0.2	
837	707.5	2	701	0.1	
838	708.215	200	104	10.0	
839	709.47	1	925	0.05	
840	710.08	5	460	0.25	
841	713.327	10	380	0.5	
842	714.75	100	145	5.0	
843	714.903	300	68	15.0	
844	716.483	800	18	40.0	
845	721.597	20	310	1.0	
846	724.538	2	702	0.1	
847	725.86	2	703	0.1	
848	725.86	2	704	0.1	
849	727.975	4	497	0.2	
850	727.975	4	498	0.2	
851	728.434	100	146	5.0	
852	730.18	200	105	10.0	
853	733.93	300	69	15.0	
854	734.337	30	258	1.5	
855	737.838	30	259	1.5	
856	740.05	4	499	0.2	
857	741.014	4	500	0.2	
858	745.8	2	705	0.1	
859	747.2	1	926	0.05	
860	749.536	50	204	2.5	
861	750.3	3	569	0.15	
862	750.86	1	927	0.05	
863	750.86	1	928	0.05	
864	753.07	50	205	2.5	
865	754.845	300	70	15.0	
866	759.46	1	929	0.05	
867	761.857	100	147	5.0	
868	767.066	200	106	10.0	
869	771.242	30	260	1.5	
870	777.212	20	311	1.0	
871	778.704	100	148	5.0	
872	780.58	1	930	0.05	
873	782.61	2	706	0.1	
874	786.27	3	570	0.15	
875	788.271	20	312	1.0	
876	788.271	20	313	1.0	
877	788.94	50	206	2.5	
878	789.26	30	261	1.5	
879	789.77	5	461	0.25	
880	792.048	10	381	0.5	
881	797.64	3	571	0.15	
882	797.64	3	572	0.15	
883	798.799	40	236	2.0	
884	799.15	5	462	0.25	
885	799.15	5	463	0.25	
886	800.195	10	382	0.5	
887	800.58	2	707	0.1	
888	800.845	300	71	15.0	
889	801.426	50	207	2.5	
890	802.007	5	464	0.25	
891	803.164	100	149	5.0	
892	803.54	20	314	1.0	
893	803.826	100	150	5.0	
894	808.031	50	208	2.5	
895	811.594	50	209	2.5	
896	811.594	50	210	2.5	
897	813.683	30	262	1.5	
898	814.26	5	465	0.25	
899	815.18	100	151	5.0	
900	821.485	20	315	1.0	
901	826.273	30	263	1.5	
902	828.57	15	335	0.75	
903	829.755	100	152	5.0	
904	831.62	10	383	0.5	
905	832.944	30	264	1.5	
906	833.91	1	931	0.05	
907	834.724	100	153	5.0	
908	835.13	3	573	0.15	
909	835.13	3	574	0.15	
910	837.83	5	466	0.25	
911	846.57	2	708	0.1	
912	846.78	1	932	0.05	
913	848.264	5	467	0.25	
914	851.519	50	211	2.5	
915	856.51	1	933	0.05	
916	856.67	2	709	0.1	
917	858.4	1	934	0.05	
918	860.423	50	212	2.5	
919	862.894	25	273	1.25	
920	871.619	50	213	2.5	
921	875.214	7	399	0.35	
922	876.014	6	423	0.3	
923	878.588	4	501	0.2	
924	879.692	2	710	0.1	
925	880.461	30	265	1.5	
926	880.461	30	266	1.5	
927	885.574	5	468	0.25	
928	889.67	-1	948	-0.05	
929	890.266	5	469	0.25	
930	901.78	1	935	0.05	
931	910.624	1	936	0.05	
932	919.38	2	711	0.1	
933	922.639	7	400	0.35	
934	925.96	1	937	0.05	
935	926.567	10	384	0.5	
936	928.84	5	470	0.25	
937	930.477	1	938	0.05	
938	933.167	4	502	0.2	
939	940.059	15	336	0.75	
940	944.76	1	939	0.05	
941	947.523	3	575	0.15	
942	959.135	50	214	2.5	
943	960.45	7	401	0.35	
944	961.571	4	503	0.2	
945	967.16	-1	949	-0.05	
946	969.868	50	215	2.5	
947	977.48	1	940	0.05	
948	983.78	2	712	0.1	
