	Longueur d'onde (nm)	Intensité	Numéro	Intensité normalisée	Intensité normalisée.1
518	408.0534	15	278	0.15	
519	410.4218	25	240	0.25	
520	411.14	3	495	0.03	
521	412.17400000000004	10	349	0.1	
522	412.3287	30	228	0.3	
523	417.7758	100	174	1.0	
524	421.88	2	557	0.02	
525	423.09	5	433	0.05	
526	424.226	30	229	0.3	
527	424.8956	150	152	1.5	
528	425.339	20	258	0.2	
529	425.9401	150	146	1.5	
530	426.7204	2	558	0.02	
531	427.5107	950	60	9.5	
532	432.86800000000005	20	259	0.2	
533	433.6	10	324	0.1	
534	435.474	10	325	0.1	
535	437.82	550	85	5.5	
536	439.7	10	326	0.1	
537	441.55400000000003	200	134	2.0	
538	448.035	500	94	5.0	
539	450.735	200	135	2.0	
540	450.9374	400	111	4.0	
541	451.3192	50	201	0.5	
542	452.5112	40	213	0.4	
543	453.0785	800	63	8.0	
544	453.9695	800	62	8.0	
545	458.69699999999995	1300	52	13.0	
546	464.25800000000004	150	147	1.5	
547	465.1124	2000	23	20.0	
548	467.472	500	88	5.0	
549	467.73400000000004	3	496	0.03	
550	469.749	350	113	3.5	
551	470.171	10	327	0.1	
552	470.4594	450	105	4.5	
553	476.749	75	183	0.75	
554	477.62199999999996	20	260	0.2	
555	479.4	150	148	1.5	
556	479.7042	20	267	0.2	
557	484.22900000000004	25	237	0.25	
558	486.61	75	184	0.75	
559	501.6611	400	112	4.0	
560	503.436	100	175	1.0	
561	507.6173	100	176	1.0	
562	510.5541	1500	39	15.0	
563	511.1913	300	116	3.0	
564	511.54900000000004	10	350	0.1	
565	514.27	10	328	0.1	
566	514.4119999999999	550	86	5.5	
567	515.3235	2000	24	20.0	
568	515.836	50	202	0.5	
569	517.56	1	629	0.01	
570	520.087	500	89	5.0	
571	521.278	140	154	1.4	
572	521.8202	2500	12	25.0	
573	522.007	500	95	5.0	
574	523.765	10	329	0.1	
575	525.052	500	90	5.0	
576	528.3530000000001	5	461	0.05	
577	529.2517	1650	28	16.5	
578	532.378	3	497	0.03	
579	535.2666	300	117	3.0	
580	535.495	250	119	2.5	
581	535.7330000000001	3	498	0.03	
582	536.003	200	143	2.0	
583	537.6867	5	462	0.05	
584	539.1619999999999	450	102	4.5	
585	540.8340000000001	100	177	1.0	
586	543.205	250	120	2.5	
587	546.3138	150	153	1.5	
588	553.002	1	630	0.01	
589	553.578	50	211	0.5	
