	Longueur d'onde (nm)	Intensité	Numéro	Intensité normalisée	Qualité
219	660.494	260	68	2.9213483146067416	
220	660.747	55	164	0.6179775280898876	
221	662.835	13	258	0.14606741573033707	
222	662.899	120	113	1.348314606741573	
223	663.224	15	247	0.16853932584269662	
224	665.298	9	271	0.10112359550561797	
225	666.252	15	248	0.16853932584269662	
226	668.046	19	233	0.21348314606741572	
227	668.162	24	223	0.2696629213483146	
228	669.432	55	165	0.6179775280898876	
229	672.234	15	249	0.16853932584269662	
230	674.505	40	178	0.449438202247191	
231	676.674	13	259	0.14606741573033707	
232	677.468	28	211	0.3146067415730337	
233	678.543	55	166	0.6179775280898876	
234	679.37	13	260	0.14606741573033707	
235	681.104	13	261	0.14606741573033707	
236	682.038	15	250	0.16853932584269662	
237	682.164	24	224	0.2696629213483146	
238	682.572	17	239	0.19101123595505617	
239	686.585	17	240	0.19101123595505617	
240	688.336	9	272	0.10112359550561797	
241	688.85	13	262	0.14606741573033707	
242	689.296	15	251	0.16853932584269662	
243	689.795	17	241	0.19101123595505617	
244	690.38	15	252	0.16853932584269662	
245	691.347	15	253	0.16853932584269662	
246	691.67	9	273	0.10112359550561797	
247	693.949	40	179	0.449438202247191	
248	695.039	45	177	0.5056179775280899	
249	695.53	13	263	0.14606741573033707	
250	724.208	9	274	0.10112359550561797	
251	725.06	9	275	0.10112359550561797	
252	749.62	5	281	0.056179775280898875	
253	751.074	10	268	0.11235955056179775	
254	755.509	140	101	1.5730337078651686	
255	758.92	18	238	0.20224719101123595	
256	759.187	25	222	0.2808988764044944	
257	759.364	9	276	0.10112359550561797	
258	759.435	7	280	0.07865168539325842	
259	760.535	16	243	0.1797752808988764	
260	761.705	12	264	0.1348314606741573	
261	762.798	14	255	0.15730337078651685	
262	762.842	40	180	0.449438202247191	
263	764.114	9	277	0.10112359550561797	
264	764.816	4	282	0.0449438202247191	
265	765.38	14	256	0.15730337078651685	
266	766.73	12	265	0.1348314606741573	
267	769.043	20	231	0.2247191011235955	
268	769.315	50	167	0.5617977528089888	
269	771.506	40	181	0.449438202247191	
270	771.905	16	244	0.1797752808988764	
271	773.898	16	245	0.1797752808988764	
272	775.201	8	278	0.0898876404494382	
273	781.548	60	153	0.6741573033707865	
274	782.363	40	182	0.449438202247191	
275	787.922	8	279	0.0898876404494382	
276	789.464	60	154	0.6741573033707865	
277	846.466	10	269	0.11235955056179775	
278	848.267	10	270	0.11235955056179775	
279	851.294	50	168	0.5617977528089888	
280	867.019	40	183	0.449438202247191	
281	883.449	20	232	0.2247191011235955	
