	Longueur d'onde (nm)	Intensité	Numéro	Intensité normalisée	Qualité
534	500.52	5000	79	5.0	C+
535	500.53	500	365	0.5	C
536	501.1	250	461	0.25	
537	501.52	50	659	0.05	
538	502.29	250	462	0.25	
539	503.13	2500	128	2.5	C+
540	503.15	20	777	0.02	C
541	503.6	350	402	0.35	C
542	503.76	30	693	0.03	C
543	503.78	5000	80	5.0	C+
544	504.16	10	842	0.01	
545	504.29	150	546	0.15	
546	504.58	150	547	0.15	
547	504.66	30	694	0.03	
548	505.29	250	463	0.25	
549	505.92	20	778	0.02	
550	507.4	30	695	0.03	C
551	507.42	350	403	0.35	C+
552	507.66	350	404	0.35	C
553	507.88	150	548	0.15	C
554	508.04	1500	171	1.5	C+
555	508.14	150	549	0.15	
556	508.4	250	464	0.25	C
557	509.03	80	601	0.08	
558	509.91	250	465	0.25	
559	510.47	350	405	0.35	
560	511.37	750	253	0.75	C+
561	511.65	1500	172	1.5	C+
562	511.7	350	406	0.35	C
563	512.05	250	466	0.25	C
564	512.19	20	779	0.02	
565	512.23	1500	173	1.5	C+
566	512.24	1500	174	1.5	C+
567	512.83	20	780	0.02	
568	514.33	50	660	0.05	
569	514.49	5000	81	5.0	C+
570	514.5	5000	82	5.0	
571	514.51	350	407	0.35	C+
572	515.01	350	408	0.35	
573	515.2	750	254	0.75	C+
574	515.44	500	366	0.5	C+
575	515.67	500	367	0.5	C
576	515.89	500	368	0.5	C+
577	516.35	100	580	0.1	C
578	518.23	20	781	0.02	
579	518.86	1500	175	1.5	
580	519.13	350	409	0.35	C+
581	519.31	1500	176	1.5	C+
582	519.32	1500	177	1.5	C+
583	520.39	1500	178	1.5	C+
584	520.66	30	696	0.03	
585	520.89	700	300	0.7	C+
586	521.06	500	369	0.5	C+
587	521.43	350	410	0.35	C
588	522.24	500	370	0.5	
589	523.4	500	371	0.5	
590	527.4	400	398	0.4	
591	528.01	500	372	0.5	
592	529.82	1500	179	1.5	
593	530.48	700	301	0.7	
594	531.48	300	451	0.3	
595	531.68	250	467	0.25	
596	532.06	20	782	0.02	
597	532.64	750	255	0.75	C+
598	533.07	5	858	0.005	C+
599	533.08	6000	65	6.0	C+
600	533.33	500	373	0.5	C+
601	533.57	100	581	0.1	C
602	534.11	10000	41	10.0	C+
603	534.27	10	843	0.01	
604	534.3	100	582	0.1	
605	534.33	6000	66	6.0	C+
606	534.92	1500	180	1.5	
607	535.35	50	661	0.05	
608	535.52	1500	181	1.5	C+
609	535.53	50	662	0.05	C
610	535.54	1500	182	1.5	
611	535.8	100	583	0.1	
612	536.0	1500	183	1.5	
613	536.04	350	411	0.35	C
614	536.22	250	468	0.25	C
615	536.62	250	469	0.25	C
616	537.23	750	256	0.75	
617	537.5	500	374	0.5	C+
618	538.32	250	470	0.25	C
619	540.06	20000	19	20.0	B+
620	541.01	50	663	0.05	
621	541.26	2500	129	2.5	C+
622	541.86	1500	184	1.5	C
623	542.02	500	375	0.5	C
624	543.37	2500	130	2.5	B+
625	544.71	80	602	0.08	
626	544.85	1500	185	1.5	B+
627	549.44	500	376	0.5	
628	550.73	250	471	0.25	
629	551.12	30	697	0.03	
630	551.15	150	550	0.15	
631	552.06	30	698	0.03	
632	553.37	750	257	0.75	
633	553.87	500	377	0.5	
634	555.91	350	412	0.35	
635	556.24	1500	186	1.5	C
636	556.28	5000	83	5.0	C+
637	556.31	750	258	0.75	C
638	557.6	350	413	0.35	
639	558.59	50	664	0.05	
640	558.93	500	378	0.5	
641	559.12	80	603	0.08	
642	565.26	750	259	0.75	C+
643	565.6	750	260	0.75	C+
644	565.67	5000	84	5.0	C+
645	566.25	750	261	0.75	B+
646	568.46	250	472	0.25	
647	568.98	1500	187	1.5	B+
648	571.53	350	414	0.35	
649	571.89	1500	188	1.5	C+
650	571.92	5000	85	5.0	C+
651	571.95	750	262	0.75	C
652	574.83	5000	86	5.0	C+
653	574.86	700	302	0.7	C+
654	576.06	700	303	0.7	C+
655	576.41	30	699	0.03	C+
656	576.44	7000	60	7.0	B
657	577.03	500	379	0.5	C+
658	580.41	750	263	0.75	C+
659	580.44	5000	87	5.0	C+
660	581.14	3000	119	3.0	C+
661	581.66	500	380	0.5	C
662	582.02	5000	88	5.0	C+
663	582.89	750	264	0.75	C
664	585.25	20000	20	20.0	AA
665	586.84	750	265	0.75	C+
666	587.21	750	266	0.75	C+
667	587.28	5000	89	5.0	C+
668	588.19	10000	42	10.0	B+
669	589.83	200	489	0.2	C
670	590.21	30	700	0.03	C+
671	590.25	500	381	0.5	C+
672	590.28	50	665	0.05	C+
673	590.64	500	382	0.5	C+
674	591.36	2500	131	2.5	C+
675	591.89	2500	132	2.5	C+
676	591.9	80	604	0.08	C+
677	593.45	750	267	0.75	C+
678	593.93	500	383	0.5	B+
679	594.48	5000	90	5.0	B+
680	596.16	700	304	0.7	C+
681	596.55	5000	91	5.0	C+
682	596.62	350	415	0.35	C+
683	597.46	5000	92	5.0	C+
684	597.55	6000	67	6.0	B+
685	598.24	80	605	0.08	C
686	598.79	1500	189	1.5	C+
687	599.16	750	268	0.75	C+
688	600.09	1000	232	1.0	C+
689	603.0	10000	43	10.0	B+
690	604.2	150	551	0.15	C
691	604.61	500	384	0.5	B+
692	606.45	500	385	0.5	B+
693	607.43	10000	44	10.0	B+
694	609.62	3000	120	3.0	B+
695	611.8	150	552	0.15	B+
696	612.84	1000	233	1.0	B+
697	614.25	1000	234	1.0	C+
698	614.31	10000	45	10.0	B+
699	615.03	1000	235	1.0	C+
700	615.61	500	386	0.5	C
701	616.36	10000	46	10.0	B+
702	617.28	150	553	0.15	C
703	617.49	700	305	0.7	C+
704	617.53	500	387	0.5	C+
705	618.21	1500	190	1.5	B+
706	618.32	50	666	0.05	C
707	618.91	700	306	0.7	C+
708	619.31	500	388	0.5	C+
709	620.3	150	554	0.15	C
710	620.58	1000	236	1.0	C+
711	621.39	1500	191	1.5	B+
712	621.73	10000	47	10.0	B+
713	622.57	500	389	0.5	C+
714	624.67	1000	237	1.0	B+
715	624.96	50	667	0.05	
716	625.27	20	783	0.02	
717	625.88	1000	238	1.0	C+
718	626.65	10000	48	10.0	B+
719	627.3	700	307	0.7	C+
720	627.6	500	390	0.5	C+
721	629.37	1000	239	1.0	B+
722	630.48	1000	240	1.0	B+
723	631.37	1500	192	1.5	B+
724	632.82	3000	121	3.0	B+
725	633.09	1500	193	1.5	B+
726	633.44	10000	49	10.0	B+
727	635.19	1000	241	1.0	B+
728	636.5	1000	242	1.0	B+
729	638.3	10000	50	10.0	B+
730	640.11	1000	243	1.0	B+
731	640.22	20000	21	20.0	AAA
732	640.97	1500	194	1.5	B+
733	642.17	1000	244	1.0	B+
734	644.47	1500	195	1.5	B+
