	Longueur d'onde (nm)	Intensité	Numéro	Intensité normalisée	Qualité
380	455.2854	800	145	4.0	
381	455.7046	1000	117	5.0	
382	456.4539	2000	61	10.0	
383	457.8447	1000	118	5.0	
384	459.3346	1000	119	5.0	
385	460.9159	300	278	1.5	
386	461.6857	1000	120	5.0	
387	462.2691	200	345	1.0	
388	462.4961	300	279	1.5	
389	463.0572	1000	121	5.0	
390	463.3152	200	346	1.0	
391	463.75	3000	45	15.0	
392	464.328	500	195	2.5	
393	464.8332	2000	62	10.0	
394	466.0212	2000	63	10.0	
395	466.0212	2000	64	10.0	
396	466.9305	2000	65	10.0	
397	467.217	400	235	2.0	
398	467.8903	200	347	1.0	
399	468.9359	400	236	2.0	
400	468.9359	400	237	2.0	
401	469.4282	300	280	1.5	
402	470.6918	1000	122	5.0	
403	471.4222	200	348	1.0	
404	471.7766	2000	66	10.0	
405	471.9018	500	196	2.5	
406	471.9281	4000	37	20.0	
407	473.6515	200	349	1.0	
408	474.0608	10000	15	50.0	
409	474.9614	500	197	2.5	
410	475.2717	1000	123	5.0	
411	476.2362	200	350	1.0	
412	477.1543	4000	38	20.0	
413	477.389	200	351	1.0	
414	478.3925	200	352	1.0	
415	478.5597	500	198	2.5	
416	479.0482	200	353	1.0	
417	479.1623	250	294	1.25	
418	479.9978	300	281	1.5	
419	480.5688	100	447	0.5	
420	480.9416	100	448	0.5	
421	481.6794	500	199	2.5	
422	482.0739	10000	16	50.0	
423	483.1347	300	282	1.5	
424	483.4367	1000	124	5.0	
425	483.5394	1000	125	5.0	
426	484.1364	100	449	0.5	
427	485.3588	20000	2	100.0	
428	485.7211	100	450	0.5	
429	486.2193	100	451	0.5	
430	486.6733	10000	17	50.0	
431	487.0772	200	354	1.0	
432	488.8695	100	452	0.5	
433	489.0884	150	399	0.75	
434	489.1918	8000	19	40.0	
435	489.249	150	400	0.75	
436	490.8509	1000	126	5.0	
437	490.9566	2000	67	10.0	
438	491.302	500	200	2.5	
439	491.4699	150	401	0.75	
440	492.0668	200	355	1.0	
441	492.3601	300	283	1.5	
442	494.8064	400	238	2.0	
443	497.634	5000	29	25.0	
444	499.4997	400	239	2.0	
445	500.2674	200	356	1.0	
446	500.5737	100	453	0.5	
447	501.4517	200	357	1.0	
448	502.6238	500	201	2.5	
449	502.6793	300	284	1.5	
450	502.6793	300	285	1.5	
451	502.7894	150	402	0.75	
452	503.2446	80	499	0.4	
453	505.5274	300	286	1.5	
454	505.8331	60	527	0.3	
455	506.0686	500	202	2.5	
456	509.0743	80	500	0.4	
457	509.628	5000	30	25.0	
458	510.324	200	358	1.0	
459	510.4321	500	203	2.5	
460	510.9809	200	359	1.0	
461	512.0605	100	454	0.5	
462	513.9262	500	204	2.5	
463	515.063	500	205	2.5	
464	516.181	2000	68	10.0	
465	516.181	2000	69	10.0	
466	517.4812	2000	70	10.0	
467	520.6561	100	455	0.5	
468	522.5554	200	360	1.0	
469	526.0217	200	361	1.0	
470	526.1444	200	362	1.0	
471	527.5512	1000	127	5.0	
472	528.5067	800	146	4.0	
473	530.5307	100	456	0.5	
474	531.4964	400	240	2.0	
475	532.0198	600	164	3.0	
476	533.479	200	363	1.0	
477	535.348	500	206	2.5	
478	535.6634	200	364	1.0	
479	535.8646	300	287	1.5	
480	535.8646	300	288	1.5	
481	536.0142	200	365	1.0	
482	537.5201	500	207	2.5	
483	542.3048	150	403	0.75	
484	544.7402	200	366	1.0	
485	545.19	500	208	2.5	
486	545.19	500	209	2.5	
487	545.5952	100	457	0.5	
488	547.1962	300	289	1.5	
489	547.1962	300	290	1.5	
490	548.3012	70	511	0.35	
491	548.5373	60	528	0.3	
492	550.689	80	501	0.4	
493	552.4107	150	404	0.75	
494	552.8233	100	458	0.5	
495	554.1939	200	367	1.0	
496	554.3627	80	502	0.4	
497	555.0528	100	459	0.5	
498	558.9019	3000	46	15.0	
499	560.2229	200	368	1.0	
500	562.045	2000	71	10.0	
501	562.9937	300	291	1.5	
502	564.2132	1500	77	7.5	
503	564.4944	800	147	4.0	
504	565.6005	100	460	0.5	
505	567.2153	60	529	0.3	
506	568.7301	200	369	1.0	
507	568.9046	200	370	1.0	
508	572.5314	700	155	3.5	
509	577.1468	500	210	2.5	
510	579.4646	100	461	0.5	
511	579.985	80	503	0.4	
512	581.4241	100	462	0.5	
513	583.1477	200	371	1.0	
514	583.6329	150	405	0.75	
515	592.3357	150	406	0.75	
516	592.4468	1000	128	5.0	
517	592.6286	200	372	1.0	
518	593.1929	600	165	3.0	
519	603.2355	60	530	0.3	
520	604.7992	60	531	0.3	
521	606.509	200	373	1.0	
522	608.5229	800	148	4.0	
523	609.9387	300	292	1.5	
524	610.2961	500	211	2.5	
525	612.0684	1000	129	5.0	
526	613.0805	1000	130	5.0	
527	613.223	150	407	0.75	
528	618.4698	100	463	0.5	
529	619.2665	800	149	4.0	
530	624.4178	600	166	3.0	
531	631.2179	100	464	0.5	
532	635.486	100	465	0.5	
533	635.6732	100	466	0.5	
534	638.9871	80	504	0.4	
535	640.883	100	467	0.5	
536	645.5896	1000	131	5.0	
537	646.1928	600	167	3.0	
538	647.027	100	468	0.5	
539	649.1676	200	374	1.0	
540	652.6817	200	375	1.0	
541	657.9243	150	408	0.75	
542	662.5573	500	212	2.5	
543	667.3656	300	293	1.5	
544	668.7099	100	469	0.5	
545	678.6003	80	505	0.4	
546	679.8629	70	512	0.35	
547	685.6902	60	532	0.3	
548	700.2375	150	409	0.75	
549	701.6574	100	470	0.5	
550	708.618	500	213	2.5	
551	709.312	60	533	0.3	
552	714.1286	200	376	1.0	
553	715.7626	200	377	1.0	
554	725.6089	70	513	0.35	
555	732.2382	100	471	0.5	
556	732.9148	80	506	0.4	
557	739.68	100	472	0.5	
558	740.2619	100	473	0.5	
559	740.5363	200	378	1.0	
560	742.7154	60	534	0.3	
561	743.4122	150	410	0.75	
562	745.2496	600	168	3.0	
563	746.1594	60	535	0.3	
564	753.4952	80	507	0.4	
565	754.0265	800	150	4.0	
566	754.3391	80	508	0.4	
567	757.4026	200	379	1.0	
568	757.9267	500	214	2.5	
569	762.4538	90	482	0.45	
570	768.4458	100	474	0.5	
571	768.4458	100	475	0.5	
572	769.737	500	215	2.5	
573	769.819	80	509	0.4	
574	779.3046	800	151	4.0	
575	779.828	60	536	0.3	
576	781.6741	60	537	0.3	
577	781.7728	800	152	4.0	
578	781.7728	800	153	4.0	
579	785.638	100	476	0.5	
580	786.144	200	380	1.0	
581	787.125	400	241	2.0	
582	787.476	60	538	0.3	
583	796.5452	70	514	0.35	
584	799.973	500	216	2.5	
585	812.6557	200	381	1.0	
586	817.0558	200	382	1.0	
587	820.5276	150	411	0.75	
588	820.6495	100	477	0.5	
589	821.131	150	412	0.75	
590	823.7089	500	217	2.5	
591	830.8158	200	383	1.0	
592	830.9161	200	384	1.0	
593	831.5502	60	539	0.3	
594	831.5502	60	540	0.3	
595	853.1062	100	478	0.5	
596	854.3616	100	479	0.5	
597	870.7215	100	480	0.5	
598	873.7936	100	481	0.5	
599	882.9829	200	385	1.0	
