	Longueur d'onde (nm)	Intensité	Numéro	Intensité normalisée	Qualité
543	333.0705	1.0	1422	0.15625	
544	333.15	3.0	871	0.46875	
545	333.2423	3.0	872	0.46875	
546	333.285	5.0	279	0.78125	
547	333.3487	5.0	280	0.78125	
548	333.3867	2.0	1214	0.3125	
549	333.4523	2.0	1215	0.3125	
550	333.6158	3.0	873	0.46875	
551	333.6556	3.0	874	0.46875	
552	333.6663	3.0	875	0.46875	
553	333.6768	3.0	876	0.46875	
554	333.6899	5.0	281	0.78125	
555	333.9315	4.0	543	0.625	
556	333.9805	5.0	282	0.78125	
557	334.0168	3.0	877	0.46875	
558	334.066	4.0	544	0.625	
559	334.1014	5.0	283	0.78125	
560	334.1502	4.0	545	0.625	
561	334.2573	4.0	546	0.625	
562	334.27	2.0	1216	0.3125	
563	334.2844	2.0	1217	0.3125	
564	334.3233	10.0	46	1.5625	
565	334.329	5.0	284	0.78125	
566	334.5049	4.0	547	0.625	
567	334.5457	3.0	878	0.46875	
568	334.5949	3.0	879	0.46875	
569	334.6808	3.0	880	0.46875	
570	334.8281	3.0	881	0.46875	
571	334.8517	5.0	285	0.78125	
572	334.8841	1.0	1423	0.15625	
573	334.9203	5.0	286	0.78125	
574	334.9764	5.0	287	0.78125	
575	334.9995	5.0	288	0.78125	
576	335.1162	5.0	289	0.78125	
577	335.2425	3.0	882	0.46875	
578	335.3046	4.0	548	0.625	
579	335.3724	13.0	39	2.03125	
580	335.3963	4.0	549	0.625	
581	335.7292	5.0	290	0.78125	
582	335.7852	4.0	550	0.625	
583	335.8925	1.0	1424	0.15625	
584	336.2955	4.0	551	0.625	
585	336.4393	3.0	883	0.46875	
586	336.4841	5.0	291	0.78125	
587	337.316	4.0	552	0.625	
588	337.3271	4.0	553	0.625	
589	337.4746	4.0	554	0.625	
590	337.7856	5.0	292	0.78125	
591	337.7856	5.0	293	0.78125	
592	337.9234	4.0	555	0.625	
593	338.0606	4.0	556	0.625	
594	338.1418	4.0	557	0.625	
595	338.1722	4.0	558	0.625	
596	338.5841	5.0	294	0.78125	
597	338.6785	5.0	295	0.78125	
598	338.8524	1.0	1425	0.15625	
599	338.931	4.0	559	0.625	
600	339.1419	4.0	560	0.625	
601	339.2911	4.0	561	0.625	
602	339.4803	4.0	562	0.625	
603	339.8623	1.0	1426	0.15625	
604	340.1877	3.0	884	0.46875	
605	340.9671	1.0	1427	0.15625	
606	341.0156	1.0	1428	0.15625	
607	341.095	1.0	1429	0.15625	
608	341.667	4.0	563	0.625	
609	341.6966	1.0	1430	0.15625	
610	341.8529	4.0	564	0.625	
611	341.935	4.0	565	0.625	
612	342.5405	4.0	566	0.625	
613	342.7669	3.0	885	0.46875	
614	342.9199	5.0	296	0.78125	
615	342.9479	5.0	297	0.78125	
616	343.1351	5.0	298	0.78125	
617	343.3135	4.0	567	0.625	
618	343.3399	2.0	1218	0.3125	
619	343.5541	5.0	299	0.78125	
620	343.7563	4.0	568	0.625	
621	343.9382	4.0	569	0.625	
622	344.0158	4.0	570	0.625	
623	344.3986	4.0	571	0.625	
624	344.4577	4.0	572	0.625	
625	344.5141	3.0	886	0.46875	
626	344.8031	1.0	1431	0.15625	
627	344.85	4.0	573	0.625	
628	344.9209	4.0	574	0.625	
629	345.2065	1.0	1432	0.15625	
630	345.2443	2.0	1219	0.3125	
631	345.5892	3.0	887	0.46875	
632	345.6854	1.0	1433	0.15625	
633	345.6938	1.0	1434	0.15625	
634	345.7442	5.0	300	0.78125	
635	345.8725	1.0	1435	0.15625	
636	346.0664	4.0	575	0.625	
637	346.2166	4.0	576	0.625	
638	346.3046	1.0	1436	0.15625	
639	346.4667	1.0	1437	0.15625	
640	346.6604	3.0	888	0.46875	
641	346.9021	3.0	889	0.46875	
642	346.9209	3.0	890	0.46875	
643	346.9326	2.0	1220	0.3125	
644	346.9609	4.0	577	0.625	
645	346.9705	4.0	578	0.625	
646	347.0556	3.0	891	0.46875	
647	347.1056	4.0	579	0.625	
648	347.1133	3.0	892	0.46875	
649	347.5025	3.0	893	0.46875	
650	347.8267	1.0	1438	0.15625	
651	347.8904	1.0	1439	0.15625	
652	347.9566	2.0	1221	0.3125	
653	348.0125	1.0	1440	0.15625	
654	348.3181	1.0	1441	0.15625	
655	348.362	1.0	1442	0.15625	
656	348.5494	1.0	1443	0.15625	
657	348.6647	1.0	1444	0.15625	
658	348.7102	4.0	580	0.625	
659	348.7623	1.0	1445	0.15625	
660	349.0191	1.0	1446	0.15625	
661	349.5421	1.0	1447	0.15625	
662	349.6265	4.0	581	0.625	
663	349.8788	2.0	1222	0.3125	
664	349.8899	4.0	582	0.625	
665	349.9212	2.0	1223	0.3125	
666	350.033	1.0	1448	0.15625	
667	350.1193	1.0	1449	0.15625	
668	350.204	1.0	1450	0.15625	
669	350.3641	4.0	583	0.625	
670	350.4729	2.0	1224	0.3125	
671	350.5564	3.0	894	0.46875	
672	350.5815	3.0	895	0.46875	
673	350.8006	2.0	1225	0.3125	
674	351.1644	3.0	896	0.46875	
675	351.3442	3.0	897	0.46875	
676	351.5357	1.0	1451	0.15625	
677	351.618	1.0	1452	0.15625	
678	351.6409	1.0	1453	0.15625	
679	352.0633	1.0	1454	0.15625	
680	352.1425	4.0	584	0.625	
681	352.2112	1.0	1455	0.15625	
682	352.2695	1.0	1456	0.15625	
683	352.7671	1.0	1457	0.15625	
684	352.934	1.0	1458	0.15625	
685	353.0042	1.0	1459	0.15625	
686	353.7395	2.0	1226	0.3125	
687	353.9511	3.0	898	0.46875	
688	354.0761	3.0	899	0.46875	
689	354.3744	4.0	585	0.625	
690	355.2414	1.0	1460	0.15625	
691	355.3009	2.0	1227	0.3125	
692	355.6711	1.0	1461	0.15625	
693	355.6886	1.0	1462	0.15625	
694	355.9262	1.0	1463	0.15625	
695	355.9621	3.0	900	0.46875	
696	356.3776	3.0	901	0.46875	
697	356.4309	1.0	1464	0.15625	
698	356.6924	4.0	586	0.625	
699	356.8293	3.0	902	0.46875	
700	357.4727	3.0	903	0.46875	
701	357.531	4.0	587	0.625	
702	357.8474	3.0	904	0.46875	
703	358.1962	1.0	1465	0.15625	
704	358.295	1.0	1466	0.15625	
705	359.8417	3.0	905	0.46875	
706	359.9031	2.0	1228	0.3125	
707	360.1397	1.0	1467	0.15625	
708	360.164	1.0	1468	0.15625	
709	360.6792	1.0	1469	0.15625	
710	361.7455	4.0	588	0.625	
711	362.1305	1.0	1470	0.15625	
712	362.3099	3.0	906	0.46875	
713	362.5388	3.0	907	0.46875	
714	363.3022	3.0	908	0.46875	
715	363.5288	3.0	909	0.46875	
716	363.6426	1.0	1471	0.15625	
717	364.26	5.0	301	0.78125	
718	364.4687	4.0	589	0.625	
719	364.691	4.0	590	0.625	
720	364.7552	2.0	1229	0.3125	
721	364.9136	2.0	1230	0.3125	
722	365.068	2.0	1231	0.3125	
723	365.1798	11.0	43	1.71875	
724	365.6803	1.0	1472	0.15625	
725	365.7574	3.0	910	0.46875	
726	366.2709	2.0	1232	0.3125	
727	368.0066	2.0	1233	0.3125	
728	368.3096	1.0	1473	0.15625	
729	368.8766	1.0	1474	0.15625	
730	368.9104	1.0	1475	0.15625	
731	369.0332	1.0	1476	0.15625	
732	369.0659	1.0	1477	0.15625	
733	369.2997	1.0	1478	0.15625	
734	371.2111	3.0	911	0.46875	
735	371.2512	2.0	1234	0.3125	
736	371.4244	2.0	1235	0.3125	
737	371.6221	3.0	912	0.46875	
738	371.7086	3.0	913	0.46875	
739	371.7742	4.0	591	0.625	
740	372.4638	3.0	914	0.46875	
741	372.974	4.0	592	0.625	
742	373.0238	3.0	915	0.46875	
743	373.3503	2.0	1236	0.3125	
744	373.6467	1.0	1479	0.15625	
745	373.67	1.0	1480	0.15625	
746	374.6092	1.0	1481	0.15625	
747	374.9963	1.0	1482	0.15625	
748	375.1159	3.0	916	0.46875	
749	375.5162	2.0	1237	0.3125	
750	375.9973	2.0	1238	0.3125	
751	376.9065	2.0	1239	0.3125	
752	378.0412	2.0	1240	0.3125	
753	378.3524	3.0	917	0.46875	
754	379.1189	3.0	918	0.46875	
755	379.4533	3.0	919	0.46875	
756	380.0543	1.0	1483	0.15625	
757	380.8533	1.0	1484	0.15625	
758	381.1729	3.0	920	0.46875	
759	381.1729	3.0	921	0.46875	
760	381.2293	3.0	922	0.46875	
761	381.5053	1.0	1485	0.15625	
762	381.7815	3.0	923	0.46875	
763	381.9192	2.0	1241	0.3125	
764	381.9368	2.0	1242	0.3125	
765	382.2402	2.0	1243	0.3125	
766	382.2489	2.0	1244	0.3125	
767	382.4926	1.0	1486	0.15625	
768	382.5364	3.0	924	0.46875	
769	382.7307	3.0	925	0.46875	
770	383.337	3.0	926	0.46875	
771	383.337	3.0	927	0.46875	
772	383.4397	3.0	928	0.46875	
773	383.6418	5.0	302	0.78125	
774	383.6518	3.0	929	0.46875	
775	383.727	4.0	593	0.625	
776	384.4866	6.0	123	0.9375	
777	384.5409	3.0	930	0.46875	
778	384.6688	2.0	1245	0.3125	
779	384.8075	4.0	594	0.625	
780	385.1814	3.0	931	0.46875	
781	385.4081	5.0	303	0.78125	
782	385.506	1.0	1487	0.15625	
783	385.8101	5.0	304	0.78125	
784	385.9374	5.0	305	0.78125	
785	385.9911	4.0	595	0.625	
786	386.2306	3.0	932	0.46875	
787	386.2631	4.0	596	0.625	
788	386.3725	6.0	124	0.9375	
789	386.3725	6.0	125	0.9375	
790	386.5271	4.0	597	0.625	
791	386.9637	3.0	933	0.46875	
792	387.188	4.0	598	0.625	
793	387.4157	4.0	599	0.625	
794	387.4334	5.0	306	0.78125	
795	387.5718	4.0	600	0.625	
796	387.8253	1.0	1488	0.15625	
797	387.8295	1.0	1489	0.15625	
798	387.9737	5.0	307	0.78125	
799	388.3794	2.0	1246	0.3125	
800	388.4022	5.0	308	0.78125	
801	388.422	3.0	934	0.46875	
802	388.5434	3.0	935	0.46875	
803	388.6541	5.0	309	0.78125	
804	389.0107	2.0	1247	0.3125	
805	389.0867	1.0	1490	0.15625	
806	389.4802	1.0	1491	0.15625	
807	389.4971	5.0	310	0.78125	
808	389.8974	2.0	1248	0.3125	
809	389.9686	1.0	1492	0.15625	
810	390.0201	4.0	601	0.625	
811	390.466	5.0	311	0.78125	
812	390.6427	4.0	602	0.625	
813	390.7484	7.0	73	1.09375	B+
814	391.1812	7.0	74	1.09375	B+
815	391.4954	5.0	312	0.78125	
816	391.8203	5.0	313	0.78125	
817	392.3094	3.0	936	0.46875	
818	392.7687	3.0	937	0.46875	
819	392.7829	2.0	1249	0.3125	
820	393.015	4.0	603	0.625	
821	393.2008	4.0	604	0.625	
822	393.2008	4.0	605	0.625	
823	393.2594	4.0	606	0.625	
824	393.3375	7.0	75	1.09375	B+
825	393.8589	2.0	1250	0.3125	
826	393.9011	1.0	1493	0.15625	
827	393.9307	1.0	1494	0.15625	
828	394.0966	3.0	938	0.46875	
829	394.1388	2.0	1251	0.3125	
830	394.3663	2.0	1252	0.3125	
831	394.6172	5.0	314	0.78125	
832	394.999	3.0	939	0.46875	
833	395.2269	5.0	315	0.78125	
834	395.8191	3.0	940	0.46875	
835	396.8193	3.0	941	0.46875	
836	397.5215	3.0	942	0.46875	
837	397.8152	5.0	316	0.78125	
838	398.7827	5.0	317	0.78125	
839	399.3814	2.0	1253	0.3125	
840	399.6601	7.0	76	1.09375	B+
841	400.7049	2.0	1254	0.3125	
842	400.7837	4.0	607	0.625	
843	401.7761	4.0	608	0.625	C+
844	402.0387	7.0	77	1.09375	B+
845	402.3215	5.0	318	0.78125	B
846	402.3678	7.0	78	1.09375	B+
847	403.0622	6.0	126	0.9375	
848	403.1376	5.0	319	0.78125	B+
849	403.1955	3.0	943	0.46875	
850	403.2882	1.0	1495	0.15625	
851	403.4211	5.0	320	0.78125	
852	403.4363	4.0	609	0.625	
853	403.6858	5.0	321	0.78125	B+
854	403.9157	3.0	944	0.46875	
855	404.3803	5.0	322	0.78125	B+
856	404.6479	5.0	323	0.78125	
857	404.7797	7.0	79	1.09375	B+
858	404.9937	5.0	324	0.78125	
859	405.1826	5.0	325	0.78125	B+
860	405.26	5.0	326	0.78125	
861	405.4544	7.0	80	1.09375	C
